일,미디어소스,캠페인,그룹,소재,클릭,회원가입,구매,구매매출
2025-01-28,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,506,36,7,467590
2025-01-28,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,691,40,9,499471
2025-01-28,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,869,67,17,963391
2025-01-28,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,229,9,4,259727
2025-01-28,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,263,10,4,402524
2025-01-28,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,243,9,5,426709
2025-01-28,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,509,24,8,576828
2025-01-28,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,468,31,15,971822
2025-01-28,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,341,13,8,532312
2025-01-28,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1026,154,51,5382203
2025-01-28,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,764,121,38,2428806
2025-01-28,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,624,112,36,2215517
2025-01-28,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,359,22,12,1194634
2025-01-28,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,339,28,20,1656768
2025-01-28,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,280,21,10,961429
2025-01-28,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,480,35,16,1731156
2025-01-28,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,672,48,39,3484904
2025-01-28,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,284,19,16,1484081
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,961,113,28,1991866
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1552,143,44,2316514
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1769,155,40,2453355
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1794,156,31,1706638
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1281,119,27,1668395
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1406,144,35,2363204
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,851,74,16,739034
2025-01-29,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1691,189,71,4861402
2025-01-29,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,995,62,38,2062359
2025-01-29,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1023,75,32,1939783
2025-01-29,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1362,175,89,6168196
2025-01-29,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1608,124,44,2317700
2025-01-29,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1116,94,37,2145175
2025-01-29,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,796,50,17,1439527
2025-01-29,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1072,96,47,3313180
2025-01-29,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1148,124,45,2773834
2025-01-29,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1123,102,31,2508397
2025-01-29,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,558,44,10,521636
2025-01-29,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,830,59,15,504022
2025-01-29,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,544,27,5,297261
2025-01-29,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,613,49,9,452014
2025-01-29,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,1059,53,13,551922
2025-01-29,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,667,32,5,339777
2025-01-29,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,268,11,5,374857
2025-01-29,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,283,8,5,370287
2025-01-29,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,392,17,10,758522
2025-01-29,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,320,16,6,394501
2025-01-29,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,353,22,6,557335
2025-01-29,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,393,12,6,556672
2025-01-29,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,920,219,101,8404223
2025-01-29,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1097,148,40,2704903
2025-01-29,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1046,99,38,3172235
2025-01-29,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,211,13,10,914605
2025-01-29,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,270,22,14,1308107
2025-01-29,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,394,33,20,1635822
2025-01-29,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,675,53,24,2535633
2025-01-29,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,545,53,33,3643169
2025-01-29,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,376,37,19,2110308
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1080,116,36,1727231
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,928,81,22,1213795
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1273,149,39,2160941
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,2039,224,59,2675831
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1864,135,35,1636429
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1041,113,33,1837076
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1260,167,36,1651616
2025-01-30,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1586,135,41,2612242
2025-01-30,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,821,70,47,2582152
2025-01-30,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,752,57,24,1816845
2025-01-30,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,783,91,36,2302766
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1728,138,57,4122053
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,891,67,36,2042590
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1217,115,36,2447610
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1130,93,26,2436905
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1705,118,36,3301325
2025-01-30,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,904,78,25,2068148
2025-01-30,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,628,48,11,410324
2025-01-30,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,570,34,6,341497
2025-01-30,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,575,45,7,398020
2025-01-30,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,782,43,7,512648
2025-01-30,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,665,46,12,630660
2025-01-30,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,940,55,15,810515
2025-01-30,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,319,16,7,483496
2025-01-30,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,213,9,3,229199
2025-01-30,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,205,10,4,257768
2025-01-30,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,585,38,11,957606
2025-01-30,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,491,26,14,861016
2025-01-30,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,494,25,9,479775
2025-01-30,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,795,232,118,9536420
2025-01-30,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,808,96,34,2800095
2025-01-30,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,682,74,28,1682225
2025-01-30,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,240,23,10,941730
2025-01-30,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,263,25,17,2142430
2025-01-30,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,264,21,15,1808613
2025-01-30,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,449,34,18,1490319
2025-01-30,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,587,54,44,5422517
2025-01-30,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,354,23,16,1220324
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1177,151,41,2389713
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1606,128,35,1791487
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1554,147,43,2412880
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1220,106,35,2172698
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1356,134,22,1659065
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1788,211,48,3005975
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1632,226,56,3324856
2025-01-31,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1387,120,34,2485013
2025-01-31,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,735,75,26,1269915
2025-01-31,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1033,124,56,4239826
2025-01-31,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,725,61,30,1984267
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1415,150,63,5485100
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,975,87,31,2351803
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,866,55,28,1840270
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1585,123,44,2728323
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,714,48,21,1346136
2025-01-31,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,777,64,25,1420030
2025-01-31,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,866,56,16,800064
2025-01-31,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,585,31,7,304251
2025-01-31,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,430,28,4,205749
2025-01-31,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,747,56,14,942863
2025-01-31,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,645,54,15,1028176
2025-01-31,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,885,68,13,628953
2025-01-31,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,190,5,2,161137
2025-01-31,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,303,13,6,508890
2025-01-31,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,165,8,4,331483
2025-01-31,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,319,12,8,495998
2025-01-31,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,494,26,13,1011318
2025-01-31,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,418,21,13,832989
2025-01-31,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1097,278,185,11476424
2025-01-31,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,1027,142,58,5478769
2025-01-31,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,777,97,44,2782716
2025-01-31,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,242,24,17,1208259
2025-01-31,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,227,20,21,1887916
2025-01-31,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,223,21,15,1541241
2025-01-31,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,425,23,13,1733521
2025-01-31,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,472,35,34,3913242
2025-01-31,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,425,29,20,1945665
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1208,91,33,1956341
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,846,93,21,1730657
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1090,146,35,2340867
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,837,65,19,959612
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,1673,149,34,2476663
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,1477,135,42,2318295
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,930,107,32,1824676
2025-02-01,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,1465,138,45,2505781
2025-02-01,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,1029,85,22,1849262
2025-02-01,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,1165,84,47,3299797
2025-02-01,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,1344,90,59,3742626
2025-02-01,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1363,109,43,2592575
2025-02-01,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,1244,144,39,2542321
2025-02-01,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1326,96,43,2068113
2025-02-01,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,1154,121,29,1979176
2025-02-01,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,753,65,24,1350577
2025-02-01,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1997,115,62,4041641
2025-02-01,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,853,58,10,401876
2025-02-01,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,823,57,13,635137
2025-02-01,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,470,39,9,411039
2025-02-01,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,787,57,15,948240
2025-02-01,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,604,54,15,899401
2025-02-01,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,806,61,12,841334
2025-02-01,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,301,19,4,465494
2025-02-01,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,362,12,7,476860
2025-02-01,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,320,16,6,568665
2025-02-01,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,633,24,14,990730
2025-02-01,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,499,26,9,710877
2025-02-01,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,636,27,9,773205
2025-02-01,naver_search,NVR_CMP_01_브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,1053,168,61,5479519
2025-02-01,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,883,82,41,2869647
2025-02-01,naver_search,NVR_CMP_02_일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,1097,169,72,3630083
2025-02-01,naver_search,NVR_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,250,15,7,587884
2025-02-01,naver_search,NVR_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,285,25,17,2100731
2025-02-01,naver_search,NVR_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,268,31,21,2251507
2025-02-01,naver_search,NVR_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,494,32,26,3313565
2025-02-01,naver_search,NVR_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,539,50,30,4195743
2025-02-01,naver_search,NVR_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,405,27,22,1829728
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,1095,113,40,2820615
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,1402,161,47,2111127
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,1442,95,33,1997121
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,논타겟,IMG_적립혜택_겨울_v2,1433,120,37,2458575
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,744,85,24,1471917
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,884,104,33,1548749
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,1265,95,25,2292224
2025-02-02,googleadwords_int,GGL_CMP_01_플러스가입,유사타겟,IMG_적립혜택_겨울_v2,974,76,20,1416559
2025-02-02,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,673,86,44,2900648
2025-02-02,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,671,48,14,784917
2025-02-02,googleadwords_int,GGL_CMP_02_리타겟팅,리마케팅,CRS_특가_겨울_v1,799,86,45,2750496
2025-02-02,googleadwords_int,GGL_CMP_03_첫구매,논타겟,VID_적립혜택_겨울_A_v1,1490,113,31,2498894
2025-02-02,googleadwords_int,GGL_CMP_03_첫구매,논타겟,IMG_적립혜택_겨울_B_v1,955,94,46,2917210
2025-02-02,googleadwords_int,GGL_CMP_03_첫구매,논타겟,CRS_할인쿠폰_겨울_v1,1290,106,37,2640112
2025-02-02,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,VID_적립혜택_겨울_A_v1,871,62,25,1381059
2025-02-02,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,1261,139,50,3636615
2025-02-02,googleadwords_int,GGL_CMP_03_첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,1457,124,58,2404039
2025-02-02,Facebook Ads,META_CMP_01_신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,877,59,7,454488
2025-02-02,Facebook Ads,META_CMP_01_신규유저,논타겟,IMG_적립혜택_겨울_B_v1,756,46,6,397564
2025-02-02,Facebook Ads,META_CMP_01_신규유저,논타겟,CRS_플러스멤버십_겨울_v1,549,40,9,633508
2025-02-02,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,373,30,8,370433
2025-02-02,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,879,76,17,795009
2025-02-02,Facebook Ads,META_CMP_02_룩얼라이크,유사타겟,CRS_특가_겨울_v1,710,57,11,790304
2025-02-02,Facebook Ads,META_CMP_03_재구매,VIP,IMG_배송혜택_겨울_A_v1,215,11,4,358569
2025-02-02,Facebook Ads,META_CMP_03_재구매,VIP,VID_적립혜택_겨울_B_v1,202,11,5,636871
2025-02-02,Facebook Ads,META_CMP_03_재구매,VIP,CRS_신상품_겨울_v1,197,9,4,322288
2025-02-02,Facebook Ads,META_CMP_03_재구매,윈백,IMG_배송혜택_겨울_A_v1,335,20,12,828790
2025-02-02,Facebook Ads,META_CMP_03_재구매,윈백,VID_적립혜택_겨울_B_v1,476,19,7,552979
2025-02-02,Facebook Ads,META_CMP_03_재구매,윈백,CRS_신상품_겨울_v1,268,13,7,378669
