일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,13165,216,62552,8,3,204336
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,12280,315,57145,18,8,666707
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,10192,170,44552,11,6,431439
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,17330,357,70582,17,10,610591
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,25210,545,103508,34,19,1264297
2025-01-31,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,24962,441,91215,30,17,983437
2025-01-31,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10348,1243,72551,385,238,15905819
2025-01-31,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,14893,1134,136181,161,78,5891540
2025-01-31,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,9458,832,72325,127,62,3603204
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5609,254,38693,27,21,1514000
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,5124,238,35621,28,25,2541033
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4306,251,31776,25,21,1699926
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,6484,463,60453,32,20,1908304
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6797,514,45946,48,43,4583649
2025-01-31,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7981,458,74137,34,26,2217963
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,62451,1404,304916,127,43,2158715
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,39349,904,189118,115,27,1911162
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,59602,1276,317586,163,46,3206299
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,42216,939,199027,79,25,1211296
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,55544,1817,314926,206,46,2809960
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,64676,1604,411570,160,51,2927515
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,52152,1058,271395,134,46,2183678
2025-02-01,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,45242,1522,229624,171,59,2730614
2025-02-01,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,40191,1149,251115,103,32,2053402
2025-02-01,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,31402,1297,163223,117,66,3867529
2025-02-01,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,33131,1398,200523,119,67,4071308
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,45266,1403,295968,156,59,3098539
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,45734,1433,262918,164,47,2858251
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,65512,1384,401581,135,49,2658224
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,63709,1232,383989,140,43,2657928
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,45720,870,264390,76,32,1838059
2025-02-01,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,66381,2068,341931,160,80,4795234
2025-02-01,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,48263,871,226580,70,13,504784
2025-02-01,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,48101,856,229234,76,16,816444
2025-02-01,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,33508,545,136210,45,13,498868
2025-02-01,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,41526,821,146780,73,20,1037121
2025-02-01,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,36601,699,159279,63,20,1044300
2025-02-01,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,48914,839,196707,74,16,917044
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,14032,353,65479,21,7,509661
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,13952,371,66789,17,10,653200
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11516,348,43785,22,9,716932
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,23413,661,112363,33,17,1336527
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,22309,565,86686,31,12,799423
2025-02-01,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,24362,657,121119,32,12,879720
2025-02-01,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,8631,1093,74451,214,84,6295863
2025-02-01,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,12045,915,112597,108,52,3892291
2025-02-01,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,15352,1200,100256,192,81,4705082
2025-02-01,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4229,269,29988,18,10,703415
2025-02-01,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,5269,292,48018,29,21,2268113
2025-02-01,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5984,300,45387,35,30,2500041
2025-02-01,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,10899,540,88527,40,36,3725103
2025-02-01,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,8964,593,77953,61,44,4936463
2025-02-01,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,8422,473,79589,36,26,2436211
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,57193,1162,342101,141,48,3072643
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,66604,1518,359305,181,53,2813752
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,52788,1609,268786,132,37,2352575
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,52483,1642,315508,163,46,2983908
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,39790,824,257900,100,34,1858266
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,39059,980,232635,140,37,1815796
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,46603,1475,258764,122,35,2485184
2025-02-02,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,52463,1013,275245,84,28,1665790
2025-02-02,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,25030,728,129143,96,53,3206089
2025-02-02,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,24950,689,154735,53,17,999323
2025-02-02,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,27065,861,129829,94,52,2999641
2025-02-02,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,64822,1667,340669,145,43,2802416
2025-02-02,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,41920,987,217494,111,54,3938217
2025-02-02,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,52176,1432,266370,130,52,3353519
2025-02-02,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,49950,1022,323543,87,32,1628552
2025-02-02,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,45557,1475,277699,154,67,4312012
2025-02-02,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,63946,1639,371530,168,66,3288649
2025-02-02,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,47062,933,216520,66,11,494282
2025-02-02,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,48644,888,169407,51,9,459734
2025-02-02,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,49399,562,185930,46,12,707092
2025-02-02,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,28619,404,107996,34,10,485481
2025-02-02,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,48321,993,184489,85,20,966547
2025-02-02,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,41740,808,167978,69,16,868977
2025-02-02,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,11731,222,45868,15,6,459830
2025-02-02,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,12309,220,43827,14,8,685496
2025-02-02,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,11592,207,43402,13,5,396906
2025-02-02,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,15467,382,53036,26,15,901640
2025-02-02,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,17813,529,87439,26,10,754029
2025-02-02,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,15954,304,71242,16,9,504821
2025-02-02,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,10787,1068,92674,242,129,9759338
2025-02-02,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,9004,612,68609,99,45,3304330
2025-02-02,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,8792,775,81894,152,63,3676460
2025-02-02,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,5404,286,51670,26,22,1673896
2025-02-02,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4073,305,39090,35,22,1547670
2025-02-02,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,5188,253,39881,29,18,1985717
2025-02-02,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7872,422,58593,38,30,2351301
2025-02-02,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,9244,579,85795,57,46,4009186
2025-02-02,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,9208,474,83473,53,39,2794289
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,69471,1544,373376,201,50,3117116
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,64702,2080,312846,230,60,4072249
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,73383,2302,464295,297,93,4311305
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,61048,2083,295876,192,42,2818983
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,67722,2089,341145,185,51,3507395
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,54654,1550,296938,233,70,4819529
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,79296,1703,415359,184,39,1737400
2025-02-03,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,55625,1891,363490,280,78,5331620
2025-02-03,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,36302,1189,171667,166,87,5428352
2025-02-03,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,30931,1149,190489,88,48,2663415
2025-02-03,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,41755,1826,228698,245,80,4045368
2025-02-03,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,79062,2284,427551,153,61,3193481
2025-02-03,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,63827,1982,334201,128,55,3821394
2025-02-03,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,64921,1469,420324,149,59,3728040
2025-02-03,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,75606,1684,417295,116,53,3857782
2025-02-03,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,81185,2369,511475,150,41,2985264
2025-02-03,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,84068,2052,531434,216,64,3333750
2025-02-03,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,39638,816,133439,67,12,451439
2025-02-03,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,42964,899,188061,51,10,518964
2025-02-03,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,42289,560,152314,40,11,576831
2025-02-03,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,67997,976,301043,79,20,1011194
2025-02-03,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,53462,1051,266587,68,19,759081
2025-02-03,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,62507,841,290298,73,12,675149
2025-02-03,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,17461,452,60601,21,12,826877
2025-02-03,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,13987,425,51468,25,9,590555
2025-02-03,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,20213,462,98447,25,9,710806
2025-02-03,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,33963,857,136906,33,19,1443915
2025-02-03,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,24537,453,96349,18,8,511666
2025-02-03,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,29773,668,147421,29,18,1003823
2025-02-03,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,9827,1115,92557,316,157,8635344
2025-02-03,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,15079,944,102751,127,55,4104146
2025-02-03,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,15249,1173,107814,163,52,3984660
2025-02-03,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6972,426,52007,33,17,1417928
2025-02-03,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,5684,396,45264,37,18,1649082
2025-02-03,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6713,416,62101,50,30,2668429
2025-02-03,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,13597,584,97750,60,37,3893802
2025-02-03,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,14525,903,117888,103,78,8658413
2025-02-03,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,9190,634,67122,71,47,4933432
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,60003,1909,274403,218,73,3508336
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,42055,999,210573,131,34,1648312
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,56734,1437,288980,190,52,3187313
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,39639,948,223737,115,38,1730372
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,43501,1212,281376,119,37,2617335
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,56488,1576,328308,172,36,2398617
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,47104,1092,274073,132,26,1746668
2025-02-04,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,43536,1463,239504,152,47,2934314
2025-02-04,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,36903,1330,165631,151,56,3361418
2025-02-04,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,40891,1142,199062,126,70,4512688
2025-02-04,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,27091,1009,139136,97,37,1749253
2025-02-04,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,55389,1306,266234,85,39,2763934
2025-02-04,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,65986,1822,419053,195,69,3453078
2025-02-04,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,55366,1226,269972,89,31,1968893
2025-02-04,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,63377,1984,345809,188,86,5897663
2025-02-04,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,39529,721,174903,56,15,927946
2025-02-04,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,59810,1917,360778,159,53,3613125
2025-02-04,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,40914,834,205058,72,12,611963
2025-02-04,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,33799,420,154721,28,7,366269
2025-02-04,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,46833,629,188637,40,6,278044
2025-02-04,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,45946,1055,222025,91,25,1081619
2025-02-04,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,46779,998,235439,55,14,825551
2025-02-04,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,48111,755,168799,53,15,772052
